,generation,representation,fitness
248,2,"{'code': '0-10-100-1000-00101-000010', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9390023946762085
249,2,"{'code': '0-10-100-0001-01010-000101', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9292868375778198
250,2,"{'code': '0-11-110-1000-10000-001000', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9360977411270142
251,2,"{'code': '1-10-001-0010-10010-000010', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9279847741127014
252,2,"{'code': '1-10-001-0010-10000-100100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9291867017745972
253,2,"{'code': '1-10-100-0010-00110-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9390023946762085
254,2,"{'code': '1-11-100-1000-10000-000010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9360977411270142
255,2,"{'code': '0-11-110-1000-00100-000010', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9360977411270142
256,2,"{'code': '1-10-101-0010-00100-010000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9347956776618958
257,2,"{'code': '1-10-100-0110-00010-000010', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.936598539352417
258,2,"{'code': '0-10-100-0101-00110-000100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9360977411270142
259,2,"{'code': '0-10-100-0011-10000-001000', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.885817289352417
260,2,"{'code': '0-10-100-0101-10100-000100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9347956776618958
261,2,"{'code': '0-10-100-0101-00101-000100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9347956776618958
262,2,"{'code': '1-10-001-1000-00001-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9386017918586731
263,2,"{'code': '1-01-100-1000-00100-010100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9216746687889099
264,2,"{'code': '1-10-010-0010-00100-000100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.7928686141967773
265,2,"{'code': '1-10-001-1000-00001-100010', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.8950320482254028
266,2,"{'code': '1-01-100-0010-10010-000100', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9347956776618958
267,2,"{'code': '0-10-101-1001-00010-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9355969429016113
268,2,"{'code': '1-01-100-1000-00100-010000', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.8958333134651184
269,2,"{'code': '1-10-001-1000-00100-000010', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9347956776618958
270,2,"{'code': '1-01-100-0010-00100-100100', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.8925280570983887
271,2,"{'code': '0-10-110-0001-10100-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.8240184187889099
272,2,"{'code': '0-10-110-0001-00101-000100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9360977411270142
273,2,"{'code': '0-10-100-0010-00100-110100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9410055875778198
274,2,"{'code': '0-11-110-1000-10000-000001', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9390023946762085
275,2,"{'code': '0-10-100-0001-10001-000010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9294871687889099
276,2,"{'code': '1-01-100-0001-00001-000101', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9292868375778198
277,2,"{'code': '1-10-001-1000-00100-100010', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9381009340286255
278,2,"{'code': '0-10-100-0001-10001-000011', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9357972741127014
279,2,"{'code': '1-10-011-0001-00010-000001', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9069511294364929
280,2,"{'code': '0-10-100-0001-00010-100010', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.9386017918586731
281,2,"{'code': '0-10-101-0010-10010-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}",0.9370993375778198
282,2,"{'code': '0-11-100-1000-00100-010010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9390023946762085
283,2,"{'code': '1-10-001-1000-00100-000100', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.924879789352417
284,2,"{'code': '1-10-100-1010-10000-000001', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9360977411270142
285,2,"{'code': '0-11-001-1000-00100-010010', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.8270232081413269
286,2,"{'code': '0-10-111-0010-00100-100000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.8316305875778198
287,2,"{'code': '0-10-100-1000-00101-000101', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9434094429016113
288,2,"{'code': '0-10-100-0101-10100-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}",0.9347956776618958
289,2,"{'code': '0-10-100-1000-00101-000101', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}",0.9416065812110901
290,2,"{'code': '1-10-100-1010-00100-000100', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.8240184187889099
291,2,"{'code': '0-10-100-0001-10001-000001', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9356971383094788
292,2,"{'code': '1-01-100-1001-00010-000010', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9370993375778198
293,2,"{'code': '0-10-101-0001-00001-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.9237780570983887
294,2,"{'code': '0-10-001-1000-00110-100010', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}",0.938401460647583
295,2,"{'code': '1-01-100-0001-00100-000110', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}",0.9300881624221802
296,2,"{'code': '0-10-100-1010-10000-000001', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9360977411270142
297,2,"{'code': '1-01-100-0001-10001-000001', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}",0.9394030570983887
298,2,"{'code': '0-10-101-0010-10010-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9333934187889099
299,2,"{'code': '0-10-100-0101-00101-000100', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}",0.9390023946762085
